plasmid_0;23+
# 23	0.850308409809	22.7570951913	6647

plasmid_1;23+
# 23	0.850308409809	21.7570951913	6647

plasmid_2;23+
# 23	0.850308409809	20.7570951913	6647

plasmid_3;23+
# 23	0.850308409809	19.7570951913	6647

plasmid_4;23+
# 23	0.850308409809	18.7570951913	6647

plasmid_5;23+
# 23	0.850308409809	17.7570951913	6647

plasmid_6;23+
# 23	0.850308409809	16.7570951913	6647

plasmid_7;23+
# 23	0.850308409809	15.7570951913	6647

plasmid_8;23+
# 23	0.850308409809	14.7570951913	6647

plasmid_9;23+
# 23	0.850308409809	13.7570951913	6647

plasmid_10;23+
# 23	0.850308409809	12.7570951913	6647

plasmid_11;23+
# 23	0.850308409809	11.7570951913	6647

plasmid_12;23+
# 23	0.850308409809	10.7570951913	6647

plasmid_13;23+
# 23	0.850308409809	9.75709519125	6647

plasmid_14;23+
# 23	0.850308409809	8.75709519125	6647

plasmid_15;23+
# 23	0.850308409809	7.75709519125	6647

plasmid_16;23+
# 23	0.850308409809	6.75709519125	6647

plasmid_17;23+
# 23	0.850308409809	5.75709519125	6647

plasmid_18;23+
# 23	0.850308409809	4.75709519125	6647

plasmid_19;23+
# 23	0.850308409809	3.75709519125	6647

plasmid_20;23+
# 23	0.850308409809	2.75709519125	6647

plasmid_21;23+
# 23	0.850308409809	1.75709519125	6647

plasmid_22;20+
# 20	0.82174120643	3.29442467415	37698

plasmid_23;20+
# 20	0.82174120643	2.29442467415	37698

plasmid_24;20+
# 20	0.82174120643	1.29442467415	37698

plasmid_25;23+
# 23	0.850308409809	0.757095191254	6647

