questionable_plasmid_0	-0.890718562874	0.0	-0.890718562874	0
questionable_plasmid_0	-0.890718562874	0.0	-0.890718562874	0
questionable_plasmid_0	-0.890718562874	0.0	-0.890718562874	0
questionable_plasmid_0	-0.890718562874	0.0	-0.890718562874	0
questionable_plasmid_0	-0.890718562874	0.0	-0.890718562874	0
questionable_plasmid_0	-0.890718562874	0.0	-0.890718562874	0
putative_plasmid_0		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_1		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_2		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_3		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_4		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_5		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_6		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_7		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_8		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_9		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_10		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_11		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_12		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_13		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_14		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_15		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_16		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_17		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_18		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_19		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_20		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_21		-0.850308409809	0.0	-0.850308409809	0
putative_plasmid_22		-0.82174120643	0.0	-0.82174120643	0
putative_plasmid_23		-0.82174120643	0.0	-0.82174120643	0
putative_plasmid_24		-0.82174120643	0.0	-0.82174120643	0
putative_plasmid_25		-0.607403601062	0.242904808746	-0.850308409809	0
questionable_plasmid_26	-0.448092149906	0.442626412969	-0.890718562874	0
questionable_plasmid_26	-0.01077742955	0.0	-0.01077742955	0
