plasmid_0	-0.928630135769	0.00188843047917	0.930567886214	4.93199658071e-05
plasmid_1	-0.858607549408	0.00373933014941	0.862745098039	0.000398218481959
plasmid_2	-0.828320400724	0.102777751021	0.934072768736	0.00297461699158
plasmid_3	-0.878042860627	0.015644797293	0.894800777454	0.0011131195336
plasmid_4	-0.819228096586	0.000945900757526	0.820321772385	0.000147775041782
plasmid_5	-0.757937144191	0.14192009046	0.913922004445	0.0140647697946
plasmid_6	-0.900500223332	0.000383019423816	0.901017293998	0.000134051242081
plasmid_7	-0.786608378796	0.011003677884	0.798284531204	0.000672474523406
plasmid_8	-0.690765273256	0.174427125078	0.865703357416	0.000510959081783
plasmid_9	-0.606608512493	0.00894071423098	0.616504857323	0.00095563059894
plasmid_10	-0.59106890172	0.178258273983	0.771827706636	0.00250053093222
plasmid_11	-0.582557566082	0.00284048657589	0.586530125678	0.00113207302001
plasmid_12	-0.501625445696	0.367816370766	0.882686849574	0.0132450331126
