putative_plasmid_0		-24.7633036377	1.59934512687	-26.3626487645	0
questionable_plasmid_1	-12.4490516977	1.4945723052	-13.9436240029	0
putative_plasmid_1		-7.26098943276	2.41754730116	-9.67853673392	0
putative_plasmid_2		-5.48613178097	1.38341709121	-6.86954887218	0
questionable_plasmid_3	-2.79800549353	0.0136267145405	-2.81163220807	0
putative_plasmid_3		-2.65510531047	0.0	-2.65510531047	0
putative_plasmid_4		-2.65510531047	0.0	-2.65510531047	0
questionable_plasmid_5	-2.56215213358	0.0	-2.56215213358	0
putative_plasmid_5		-1.97308684092	0.68201846955	-2.65510531047	0
questionable_plasmid_6	-1.85388249289	0.00341367464815	-1.85729616754	0
questionable_plasmid_6	-1.84687323783	0.0118896719065	-1.85876290974	0
putative_plasmid_6		-1.16532501426	0.834674985739	-2.0	0
questionable_plasmid_7	-1.1591979711	0.76591216106	-1.92511013216	0
putative_plasmid_7		-0.970774091627	0.0	-0.970774091627	0
putative_plasmid_8		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_9		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_10		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_11		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_12		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_13		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_14		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_15		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_16		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_17		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_18		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_19		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_20		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_21		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_22		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_23		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_24		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_25		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_26		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_27		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_28		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_29		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_30		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_31		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_32		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_33		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_34		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_35		-0.880427562051	0.0	-0.880427562051	0
putative_plasmid_36		-0.876283834836	1.12371616516	-2.0	0
questionable_plasmid_37	-0.861904761905	0.0	-0.861904761905	0
questionable_plasmid_37	-0.861904761905	0.0	-0.861904761905	0
