plasmid_0;137+,78+
plasmid_1;190-,26+,53-,55-,149-,86+,81-,122+,72+,122-,73-,95-,198-,100+,175-,178-,169-,56+,162-,103-,66+,74+,63-,190+,95-,145-,110+,119+,96-,35-,115-,8+
plasmid_2;180-,176-,159+,201+,156+,9-,170-,158-,157-,87+,104-,60-,190+,95-,198-,100+,175-,178-,169-,56+,162-,103-,66+,108+,128-,162+,89-,76-,160+,47-
plasmid_3;31-,199+,138+,109+,91+,113-,92-,149-,93-
plasmid_4;95+,190-,18+,65-,46-,199+,138+,109+,36-,84+,50-
plasmid_5;112-,113-,165+,67+,76-,160+,123-,198+,95+,190-,71+
plasmid_6;62+,102+,85-,165-,82+,45+
plasmid_7;90+,19-,87-,157+,158+,170+,202+,16+,84+,14-,97+,130+,141+,40-,197+,172-,192-,68-
plasmid_8;111-,23-,84-,34-,87-,157+,158+
plasmid_9;39+,65-
plasmid_10;190-,51-,198+,95+,190-,53+,79+,135+,77-,135+,142-,65-
plasmid_11;166-,59+
plasmid_12;132-,69+,132+,169+,38+,200-
plasmid_13;200+,43+
plasmid_14;114+,82-
plasmid_15;44+,198+,95+,190-,60+
plasmid_16;64+
plasmid_17;151-,102+,70+
plasmid_18;65+,49+,120+
plasmid_19;203-,193+,68+,174+,30-,86-,149+,75+,190+,95-,198-,101+,66+,74+,58-
plasmid_20;48+
plasmid_21;86+,29+,198+,95+,190-,184-
plasmid_22;54+,198+,95+,190-,184-
plasmid_23;141+,24-,149-,86+,13+,115+
plasmid_24;179+,96+,118+,110-,22-,149-,86+,3-,168+
plasmid_25;42+,149-,86+
plasmid_26;41-,149-,86+
plasmid_27;146+,15+,149-,86+
plasmid_28;128+
plasmid_29;65+,11+,143-,107+,94-
plasmid_30;65+,17-
