putative_plasmid_0		-46.59153678657677	0.0	-49.33567766644831	0
putative_plasmid_1		-46.591545753974664	0.0	-49.33567766644831	0
putative_plasmid_2		-38.92351133399232	0.0	-41.18446385787806	0
putative_plasmid_3		-33.07360851677841	0.0	-35.172240232110134	0
putative_plasmid_4		-25.565758370751105	0.0	-27.190210622096117	0
putative_plasmid_5		-16.581831172097232	0.0	-17.661779816083282	0
putative_plasmid_6		-11.308551825112925	0.0	-12.068555376557844	0
putative_plasmid_7		-7.765205650162679	0.0	-8.39709409973068	0
putative_plasmid_8		-7.765211848640082	0.0	-8.39709409973068	0
putative_plasmid_9		-3.9814130310388514	0.0	-4.272675942719317	0
putative_plasmid_10		-3.8832750132096026	0.0	-4.103364408934572	0
putative_plasmid_11		-3.2948869502748552	0.0	-3.477020711094821	0
questionable_plasmid_12	-2.815135528101905	1.0	-3.348283348345578	0
putative_plasmid_12		-2.569510072822244	0.0	-2.7919678806700627	0
putative_plasmid_13		-2.229320056230426	0.0	-2.4696405174757907	0
putative_plasmid_14		-1.9537352754375068	0.0	-2.0426772767513866	0
putative_plasmid_15		-1.9027533470148312	0.0	-2.0751480944678065	0
putative_plasmid_16		-1.8424289582392386	0.0	-1.919517471296265	0
putative_plasmid_17		-1.47985920967353	1.0	-1.5753806936452723	0
questionable_plasmid_18	-1.1915212479331765	0.0	-1.2002661343978709	0
questionable_plasmid_18	-1.171865084435127	0.0	-1.2222222222222223	0
questionable_plasmid_18	-1.1718647695585267	0.0	-1.2222222222222223	0
questionable_plasmid_18	-1.114907311626685	0.0	-1.1259535655058044	0
questionable_plasmid_18	-1.1028048175102194	0.0	-1.1037649219467403	0
questionable_plasmid_18	-1.0824504935622468	0.0	-1.1193985410153342	0
questionable_plasmid_18	-1.0766272679297186	0.0	-1.1012826507504285	0
questionable_plasmid_18	-1.075928788176009	1.0	-1.1121634371144495	0
questionable_plasmid_18	-1.0267338266660482	0.0	-1.0901218259210332	0
questionable_plasmid_18	-0.9962613546305223	0.0	-1.0163255755350362	0
questionable_plasmid_18	-0.9733466615229558	0.0	-1.005543676249307	0
questionable_plasmid_18	-0.9716420775775744	0.9999990029562246	-1.116704313219323	0
questionable_plasmid_18	-0.9576190750234994	0.0	-1.0321792603824447	0
questionable_plasmid_18	-0.5095129816635013	0.0	-0.5751633986928104	0
questionable_plasmid_18	-0.5095127159774802	0.0	-0.5751633986928104	0
questionable_plasmid_18	-0.5095127159774802	0.0	-0.5751633986928104	0
questionable_plasmid_18	-0.5095129816679509	0.0	-0.5751633986928104	0
questionable_plasmid_18	-0.5095127159774802	0.0	-0.5751633986928104	0
questionable_plasmid_18	-0.5095129816679509	0.0	-0.5751633986928104	0
questionable_plasmid_18	-0.5095127159774802	0.0	-0.5751633986928104	0
questionable_plasmid_18	-0.4444444444444444	0.0	-0.4444444444444444	0
questionable_plasmid_18	-0.35294117647058826	0.0	-0.35294117647058826	0
questionable_plasmid_18	-0.35294117647058826	0.0	-0.35294117647058826	0
questionable_plasmid_18	-0.35294117647058826	0.0	-0.35294117647058826	0
questionable_plasmid_18	-0.35294117647058826	0.0	-0.35294117647058826	0
questionable_plasmid_18	-0.35294117647058826	0.0	-0.35294117647058826	0
questionable_plasmid_18	-0.35294117647058826	0.0	-0.35294117647058826	0
questionable_plasmid_18	-0.35294117647058826	0.0	-0.35294117647058826	0
questionable_plasmid_18	-0.2222222222222222	0.0	-0.2222222222222222	0
questionable_plasmid_18	-0.06116112568228539	0.0	-0.06116112568228539	0
questionable_plasmid_18	-0.06116112568228539	0.0	-0.06116112568228539	0
questionable_plasmid_18	-0.009473811980336226	0.0	-0.009473811980336226	0
questionable_plasmid_18	-0.009473811980336226	0.0	-0.009473811980336226	0
questionable_plasmid_18	-0.005761474937584022	0.0	-0.005761474937584022	0
