putative_plasmid_0		-58.4318804984	0.0	-58.4318804984	0
putative_plasmid_1		-21.6728547378	0.0	-21.6728547378	0
putative_plasmid_2		-8.88200436442	0.0	-8.88200436442	0
putative_plasmid_3		-5.41262584222	0.0	-5.41262584222	0
questionable_plasmid_4	-2.01311377706	0.0	-2.01311377706	0
putative_plasmid_4		-1.97909190241	0.0	-1.97909190241	0
putative_plasmid_5		-1.97909190241	0.0	-1.97909190241	0
putative_plasmid_6		-1.77885910085	0.0	-1.77885910085	0
questionable_plasmid_7	-0.941857611171	0.0	-0.941857611171	0
questionable_plasmid_7	-0.941857611171	0.0	-0.941857611171	0
putative_plasmid_7		-0.907001044932	0.0	-0.907001044932	0
putative_plasmid_8		-0.907001044932	0.0	-0.907001044932	0
putative_plasmid_9		-0.907001044932	0.0	-0.907001044932	0
putative_plasmid_10		-0.868845100768	0.0	-0.868845100768	0
putative_plasmid_11		-0.868845100768	0.0	-0.868845100768	0
putative_plasmid_12		-0.853910453497	0.0	-0.853910453497	0
putative_plasmid_13		-0.851631999219	0.0	-0.851631999219	0
putative_plasmid_14		-0.843119542307	0.0	-0.843119542307	0
putative_plasmid_15		-0.82802182027	0.0	-0.82802182027	0
putative_plasmid_16		-0.77492211838	0.0	-0.77492211838	0
putative_plasmid_17		-0.550424824529	0.0	-0.550424824529	0
putative_plasmid_18		-0.550424824529	0.0	-0.550424824529	0
putative_plasmid_19		-0.550424824529	0.0	-0.550424824529	0
putative_plasmid_20		-0.550424824529	0.0	-0.550424824529	0
