plasmid_0;24-,58+,42+,15-,35-,28-,43-,44+,53-,26+
# 24	0.864682002706	0.985590882196	6651
# 58	1.0	2.87240762632	188
# 42	1.0	2.57962133436	857
# 15	0.795411271896	1.2212117975	52520
# 35	0.958778625954	2.55484374067	1310
# 28	0.744235294118	1.36803416872	4250
# 43	1.0	3.99328917848	820
# 44	0.940579710145	1.07910696005	690
# 53	0.802325581395	2.21251496455	344
# 26	0.930479016532	0.953036421372	4718

plasmid_1;20-,43+,11-,42-,35+,109-,58-
# 20	0.92465512917	0.988553060179	19935
# 43	1.0	2.99328917848	820
# 11	0.821816876122	1.17074602952	139250
# 42	1.0	1.57962133436	857
# 35	0.958778625954	1.55484374067	1310
# 109	0.0	1.310385466	3
# 58	1.0	1.87240762632	188

plasmid_2;23+,62+,16+,47+,90+,49-,17+
# 23	0.941575725313	1.70972498826	7514
# 62	1.0	2.41291949246	132
# 16	0.868748639826	1.9439702633	45950
# 47	1.0	2.55271225942	536
# 90	0.0	1.40975547985	47
# 49	0.919587628866	2.44377137796	485
# 17	0.907291360315	2.00400785989	44203

plasmid_3;23+,62+,16+,47-,88+,49+,17+
# 23	0.941575725313	0.709724988264	7514
# 62	1.0	1.41291949246	132
# 16	0.868748639826	0.943970263303	45950
# 47	1.0	1.55271225942	536
# 88	0.0	0.696624545561	47
# 49	0.919587628866	1.44377137796	485
# 17	0.907291360315	1.00400785989	44203

plasmid_4;58+,42+,15-,35-,28-,43-,44+,53-
# 58	1.0	0.872407626322	188
# 42	1.0	0.579621334358	857
# 15	0.795411271896	0.221211797503	52520
# 35	0.958778625954	0.554843740673	1310
# 28	0.744235294118	0.368034168724	4250
# 43	1.0	1.99328917848	820
# 44	0.940579710145	0.0791069600464	690
# 53	0.802325581395	1.21251496455	344

plasmid_5;29+
# 29	0.7728553137	18.2520553569	3905

plasmid_6;29+
# 29	0.7728553137	17.2520553569	3905

plasmid_7;29+
# 29	0.7728553137	16.2520553569	3905

plasmid_8;29+
# 29	0.7728553137	15.2520553569	3905

plasmid_9;29+
# 29	0.7728553137	14.2520553569	3905

plasmid_10;29+
# 29	0.7728553137	13.2520553569	3905

plasmid_11;29+
# 29	0.7728553137	12.2520553569	3905

plasmid_12;29+
# 29	0.7728553137	11.2520553569	3905

plasmid_13;29+
# 29	0.7728553137	10.2520553569	3905

plasmid_14;29+
# 29	0.7728553137	9.25205535688	3905

plasmid_15;29+
# 29	0.7728553137	8.25205535688	3905

plasmid_16;29+
# 29	0.7728553137	7.25205535688	3905

plasmid_17;29+
# 29	0.7728553137	6.25205535688	3905

plasmid_18;29+
# 29	0.7728553137	5.25205535688	3905

plasmid_19;29+
# 29	0.7728553137	4.25205535688	3905

plasmid_20;29+
# 29	0.7728553137	3.25205535688	3905

plasmid_21;29+
# 29	0.7728553137	2.25205535688	3905

plasmid_22;29+
# 29	0.7728553137	1.25205535688	3905

plasmid_23;32+
# 32	0.617655920458	28.6378655321	3319

plasmid_24;32+
# 32	0.617655920458	27.6378655321	3319

plasmid_25;32+
# 32	0.617655920458	26.6378655321	3319

plasmid_26;32+
# 32	0.617655920458	25.6378655321	3319

plasmid_27;32+
# 32	0.617655920458	24.6378655321	3319

plasmid_28;32+
# 32	0.617655920458	23.6378655321	3319

plasmid_29;32+
# 32	0.617655920458	22.6378655321	3319

plasmid_30;32+
# 32	0.617655920458	21.6378655321	3319

plasmid_31;32+
# 32	0.617655920458	20.6378655321	3319

plasmid_32;32+
# 32	0.617655920458	19.6378655321	3319

plasmid_33;32+
# 32	0.617655920458	18.6378655321	3319

plasmid_34;32+
# 32	0.617655920458	17.6378655321	3319

plasmid_35;32+
# 32	0.617655920458	16.6378655321	3319

plasmid_36;32+
# 32	0.617655920458	15.6378655321	3319

plasmid_37;32+
# 32	0.617655920458	14.6378655321	3319

plasmid_38;32+
# 32	0.617655920458	13.6378655321	3319

plasmid_39;32+
# 32	0.617655920458	12.6378655321	3319

plasmid_40;32+
# 32	0.617655920458	11.6378655321	3319

plasmid_41;32+
# 32	0.617655920458	10.6378655321	3319

plasmid_42;32+
# 32	0.617655920458	9.63786553214	3319

plasmid_43;32+
# 32	0.617655920458	8.63786553214	3319

plasmid_44;32+
# 32	0.617655920458	7.63786553214	3319

plasmid_45;32+
# 32	0.617655920458	6.63786553214	3319

plasmid_46;32+
# 32	0.617655920458	5.63786553214	3319

plasmid_47;32+
# 32	0.617655920458	4.63786553214	3319

plasmid_48;32+
# 32	0.617655920458	3.63786553214	3319

plasmid_49;32+
# 32	0.617655920458	2.63786553214	3319

plasmid_50;32+
# 32	0.617655920458	1.63786553214	3319

plasmid_51;33+
# 33	0.472328244275	81.3382877458	2096

plasmid_52;33+
# 33	0.472328244275	80.3382877458	2096

plasmid_53;33+
# 33	0.472328244275	79.3382877458	2096

plasmid_54;33+
# 33	0.472328244275	78.3382877458	2096

plasmid_55;33+
# 33	0.472328244275	77.3382877458	2096

plasmid_56;33+
# 33	0.472328244275	76.3382877458	2096

plasmid_57;33+
# 33	0.472328244275	75.3382877458	2096

plasmid_58;33+
# 33	0.472328244275	74.3382877458	2096

plasmid_59;33+
# 33	0.472328244275	73.3382877458	2096

plasmid_60;33+
# 33	0.472328244275	72.3382877458	2096

plasmid_61;33+
# 33	0.472328244275	71.3382877458	2096

plasmid_62;33+
# 33	0.472328244275	70.3382877458	2096

plasmid_63;33+
# 33	0.472328244275	69.3382877458	2096

plasmid_64;33+
# 33	0.472328244275	68.3382877458	2096

plasmid_65;33+
# 33	0.472328244275	67.3382877458	2096

plasmid_66;33+
# 33	0.472328244275	66.3382877458	2096

plasmid_67;33+
# 33	0.472328244275	65.3382877458	2096

plasmid_68;33+
# 33	0.472328244275	64.3382877458	2096

plasmid_69;33+
# 33	0.472328244275	63.3382877458	2096

plasmid_70;33+
# 33	0.472328244275	62.3382877458	2096

plasmid_71;33+
# 33	0.472328244275	61.3382877458	2096

plasmid_72;33+
# 33	0.472328244275	60.3382877458	2096

plasmid_73;33+
